,target,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
2719,0,0.6481876329999999,49,0,0.258064516,2200.0,3,0,0,0,0.0
2720,0,0.730526598,38,1,0.260894065,5323.0,14,0,0,0,4.0
2721,0,0.0,64,0,0.458308338,5000.0,7,0,2,0,0.0
2722,0,0.001319534,63,0,2.0,,6,0,0,0,0.0
2723,1,0.107375815,50,1,562.0,,7,0,0,0,2.0
2724,1,0.001303781,33,2,0.6057759220000001,2873.0,15,0,1,0,1.0
2725,0,0.055036329,54,0,0.5724156260000001,7525.0,18,0,3,0,1.0
2726,1,0.9999998999999999,34,0,0.0,,0,4,0,0,0.0
2727,0,0.013309886000000002,78,0,0.007686395,1300.0,5,0,0,0,0.0
2728,0,0.3998001,62,0,0.31893347,7800.0,14,0,2,0,1.0
2729,1,0.0,36,0,0.747061208,2466.0,5,2,1,0,0.0
2730,1,0.9999998999999999,35,0,0.221808511,1879.0,11,0,0,0,0.0
2731,0,0.666573648,61,0,5334.0,,8,0,2,0,2.0
2732,1,0.728609897,56,0,0.451196647,9066.0,13,0,4,0,1.0
2733,1,0.814226925,46,0,0.529440389,4109.0,9,0,1,0,0.0
2734,1,0.780217515,43,1,0.8882375929999999,2558.0,7,1,1,0,0.0
2735,0,1.0049975009999998,42,0,0.35707121399999997,1993.0,4,0,0,0,0.0
2736,1,0.908836966,52,1,0.868648305,11000.0,13,0,3,0,4.0
2737,0,0.75444911,29,2,0.9273817459999999,1500.0,8,1,0,0,0.0
2738,0,0.064885284,41,0,0.936510582,6000.0,7,0,2,0,0.0
2739,0,0.053672855,67,0,0.167295239,14052.0,14,0,1,0,0.0
2740,0,0.569886023,40,0,0.768026511,8750.0,6,0,2,0,2.0
2741,1,0.9999998999999999,48,0,0.019305019,1812.0,0,1,0,0,0.0
2742,0,0.049582645,65,0,2267.0,,13,0,1,0,0.0
2743,1,0.9999998999999999,28,0,0.18886138600000002,4039.0,3,2,0,0,0.0
2744,1,0.94608167,59,0,0.835991431,4200.0,14,0,1,0,1.0
2745,1,0.898362283,35,0,0.193307559,7500.0,5,0,1,0,1.0
2746,1,0.33697593,27,2,0.275494335,4500.0,9,0,0,0,0.0
2747,1,0.021781026000000002,41,0,0.021905077999999998,3012.0,3,0,0,0,2.0
2748,1,0.931030296,37,2,0.199019207,7340.0,8,2,0,6,3.0
2749,1,0.434922911,43,2,1.2393491490000001,8050.0,13,0,6,0,4.0
2750,1,0.8724727840000001,26,0,2.9937578030000003,800.0,11,0,2,0,0.0
2751,0,0.021822123,74,0,26.0,,3,0,0,0,0.0
2752,0,0.03626831,62,0,0.0445494,7833.0,7,0,0,0,0.0
2753,0,0.005439179000000001,41,1,0.49124166799999996,6450.0,11,0,1,0,0.0
2754,0,0.755456866,63,0,0.759859772,5704.0,15,0,1,0,0.0
2755,0,0.068699614,70,0,0.610918877,2600.0,9,0,2,0,0.0
2756,0,0.9999998999999999,40,0,2527.0,,5,0,1,0,0.0
2757,0,0.143942803,46,3,0.310679612,7003.0,6,0,2,0,4.0
2758,1,0.699255225,53,0,1135.0,,10,3,0,2,0.0
2759,0,0.036474087999999995,60,0,0.30549869399999996,28333.0,12,0,2,0,1.0
2760,0,0.015545338999999998,49,0,1452.0,,6,0,1,0,0.0
2761,1,1.033932136,23,0,0.037406484,400.0,1,0,0,0,2.0
2762,0,0.360449385,46,0,2415.0,,4,0,2,0,3.0
2763,1,0.019211671,53,0,47.0,,3,0,0,0,0.0
2764,0,0.020067025,69,0,1003.0,,8,0,1,0,0.0
2765,0,0.134849355,73,0,0.24237243600000002,7603.0,9,0,2,0,2.0
2766,0,0.18616276699999998,34,0,1.231628454,1700.0,4,0,1,0,0.0
2767,1,0.9999998999999999,32,0,0.0,,0,1,0,0,0.0
2768,0,0.18008038399999998,50,0,0.39486177,3580.0,7,0,0,0,2.0
2769,1,1.2024578209999999,65,4,0.258339511,2697.0,15,0,0,0,0.0
2770,0,0.9751418540000001,40,1,769.0,,2,0,1,0,0.0
2771,1,0.9999998999999999,56,2,0.7372904640000001,3638.0,5,1,2,1,0.0
2772,1,0.9999998999999999,24,0,0.023322227999999997,2100.0,1,1,0,0,0.0
2773,1,0.9999998999999999,43,3,1.0243902440000001,5616.0,4,0,2,1,0.0
2774,0,0.205137785,63,0,0.309012161,6002.0,13,0,1,0,0.0
2775,0,1.1181364390000001,44,0,0.007352941,2583.0,2,0,0,0,2.0
2776,1,0.12476056699999999,28,0,0.8415417559999999,1400.0,6,0,0,0,0.0
2777,1,0.8724727840000001,26,0,2.9937578030000003,800.0,11,0,2,0,0.0
2778,0,0.757177546,32,1,0.569582872,5417.0,6,1,1,0,0.0
2779,1,0.441506499,57,0,156.0,,3,3,0,0,0.0
2780,0,0.783216783,23,0,0.028014616000000003,820.0,2,0,0,0,0.0
2781,1,0.776169972,45,1,0.515387179,9000.0,7,0,4,0,0.0
2782,0,0.024233868999999998,48,0,12.0,,5,0,0,0,0.0
2783,1,0.9884965929999999,52,5,1.7296683330000002,2200.0,14,0,3,1,1.0
2784,1,0.9999998999999999,43,1,2887.0,,5,0,1,0,0.0
2785,0,0.042723932,75,0,0.005424955,9400.0,5,0,0,0,2.0
2786,1,0.01285073,65,0,0.680412371,3200.0,17,0,1,0,0.0
2787,0,0.123662545,71,0,111.0,,2,0,0,0,0.0
2788,1,0.272762624,51,0,0.042381355,13000.0,7,0,0,0,0.0
2789,0,0.19554960899999999,62,0,0.9556088779999999,1666.0,6,0,1,0,1.0
2790,1,0.32183908,28,0,0.31783567100000004,2494.0,8,0,0,0,0.0
2791,0,0.07094933099999999,66,0,0.414823147,8000.0,27,0,2,0,2.0
2792,1,1.1993355479999999,41,0,217.0,,6,0,0,0,0.0
2793,0,0.0,55,0,0.5480157529999999,3300.0,4,0,1,0,1.0
2794,0,0.0,35,0,0.0,7500.0,5,0,0,0,1.0
2795,0,0.005214104000000001,56,0,0.43670356200000005,10750.0,11,0,3,0,0.0
2796,1,0.798571965,39,1,0.302016894,5800.0,8,1,0,1,2.0
2797,0,0.22669770000000003,30,0,3149.0,,11,0,1,0,0.0
2798,0,0.326419387,52,0,4885.0,,9,0,2,0,1.0
2799,0,0.033109836000000004,57,0,0.303097938,11200.0,8,0,2,0,2.0
2800,1,0.972579263,63,0,0.021824189,11500.0,1,2,0,0,1.0
2801,0,0.01361178,69,0,1.125574273,3917.0,15,0,2,0,0.0
2802,1,0.8485977370000001,54,1,0.563549658,9645.0,23,0,3,2,0.0
2803,0,0.9999998999999999,58,0,0.38972844,8800.0,8,0,2,0,1.0
2804,1,0.765815612,49,1,0.109975006,4400.0,5,1,0,0,3.0
2805,0,0.606321236,29,0,0.119348618,4666.0,7,0,0,0,0.0
2806,0,0.440559441,25,0,0.053988003,4500.0,3,0,0,0,0.0
2807,0,0.20352571,44,0,0.230226894,7800.0,12,0,1,0,0.0
2808,0,0.005041433,79,0,8.0,,9,0,0,0,0.0
2809,1,1.210526316,38,1,0.012567838000000001,3500.0,2,7,0,1,0.0
2810,1,0.97084771,62,5,9914.0,,10,0,2,0,0.0
2811,0,0.20572811600000002,40,1,1327.0,,4,0,1,0,
2812,1,0.952187772,60,0,0.311743341,3303.0,6,0,1,0,0.0
2813,1,0.924595658,39,4,961.0,,12,0,0,1,2.0
2814,1,0.650820665,68,0,0.579335108,16152.0,8,0,2,0,0.0
2815,0,0.129004671,65,0,0.34680759899999997,7000.0,4,0,1,0,1.0
2816,1,1.086570477,38,2,0.123527176,5261.0,12,0,0,0,3.0
2817,0,0.9999998999999999,21,0,0.072932331,1329.0,0,0,0,0,0.0
2818,1,0.446650479,47,0,0.39589442799999996,3750.0,4,1,1,2,1.0
2819,1,0.6928917659999999,47,1,5051.0,,13,0,4,1,0.0
2820,1,1.148810777,62,2,0.34579188,7437.0,9,1,1,2,2.0
2821,0,0.206041787,48,0,0.016569062,7000.0,6,0,0,0,4.0
2822,0,0.007656705,59,0,1513.0,,5,0,1,0,0.0
2823,1,0.684422078,36,0,2.332425068,1100.0,16,0,1,0,2.0
2824,1,0.99570043,41,0,0.258908547,4012.0,4,0,1,0,0.0
2825,0,0.251637418,58,0,2461.0,,5,0,2,0,0.0
2826,0,0.641781096,63,0,0.406135291,11441.0,11,0,3,0,0.0
2827,1,0.559053454,75,0,2.314423657,1656.0,17,0,2,1,0.0
2828,0,0.144213364,61,0,341.0,,6,0,0,0,1.0
2829,1,0.38202247200000006,24,0,0.15855181,800.0,2,1,0,0,0.0
2830,1,0.49366514,34,1,0.419942077,7250.0,10,0,2,0,0.0
2831,0,0.00259987,54,0,0.483146067,5250.0,11,0,3,0,0.0
2832,1,0.9999998999999999,43,1,0.198704104,4166.0,1,2,0,1,0.0
2833,1,0.9999998999999999,38,1,0.186271243,3000.0,0,2,0,0,2.0
2834,1,0.906382811,35,0,0.41165547799999996,7000.0,6,0,1,0,0.0
2835,1,0.486098094,50,0,0.580806398,3000.0,9,0,1,0,1.0
2836,0,0.0,86,0,0.0,3675.0,1,0,0,0,0.0
2837,0,0.122037559,60,0,0.159962139,4225.0,11,0,0,0,0.0
2838,1,0.96943985,54,3,3628.0,,9,0,3,1,2.0
2839,0,0.0,50,0,1222.0,1.0,19,0,1,0,0.0
2840,1,1.3023255809999998,54,2,0.17303660699999998,6200.0,3,1,0,1,1.0
2841,0,0.022799349,68,0,1.104952294,2200.0,9,0,2,0,0.0
2842,0,0.011471904,63,0,0.004063664,2952.0,5,0,0,0,0.0
2843,0,0.540962619,72,0,0.899299152,2710.0,20,0,1,0,0.0
2844,1,0.9999998999999999,51,0,0.29336921899999996,4086.0,7,2,0,0,0.0
2845,1,0.9999998999999999,29,2,0.103421761,2600.0,5,4,0,0,2.0
2846,1,0.590772582,46,0,2926.0,,9,0,1,0,3.0
2847,0,0.101015,48,1,0.091939806,4850.0,11,0,0,0,2.0
2848,0,0.087152141,30,0,0.11572536,3611.0,16,0,0,0,1.0
2849,0,0.9999998999999999,51,1,0.070742022,2600.0,1,1,0,1,1.0
2850,1,0.32403165300000003,29,1,0.053654024,1080.0,4,1,0,0,0.0
2851,1,0.9482383390000001,54,1,0.604056563,7000.0,7,0,3,0,0.0
2852,0,0.0419985,65,0,0.044558698,1166.0,1,0,0,0,0.0
2853,0,0.031703879,56,0,0.945005612,1781.0,9,0,1,0,0.0
2854,1,0.62245918,41,0,0.036762335,3100.0,3,0,0,1,0.0
2855,1,0.435181721,52,3,0.271307495,10500.0,17,0,1,0,2.0
2856,1,0.9999998999999999,22,98,0.0,,0,98,0,98,
2857,0,0.033553106,50,0,0.502619571,5916.0,7,0,1,0,0.0
2858,1,0.924088936,39,1,0.267851717,6581.0,7,0,0,2,4.0
2859,0,0.8290341929999999,63,0,757.0,,7,0,1,0,0.0
2860,1,1.743493131,54,0,0.984471558,6310.0,15,0,3,0,1.0
2861,0,0.285878724,68,0,0.334742777,12770.0,13,1,2,0,3.0
2862,0,0.0,66,0,1650.0,,13,0,2,0,0.0
2863,1,0.600498823,46,0,0.6562687460000001,5000.0,21,0,2,0,0.0
2864,0,0.13249229699999998,31,0,0.146778435,6083.0,6,0,0,0,2.0
2865,1,0.272045698,28,0,0.015492253999999999,2000.0,3,1,0,0,0.0
2866,1,0.9999998999999999,52,0,0.040416932999999995,4700.0,2,3,0,0,1.0
2867,0,0.034614174,76,0,0.01010101,2870.0,6,0,0,0,0.0
2868,0,0.0056975640000000004,40,0,0.17381535899999997,19583.0,11,0,3,0,1.0
2869,0,0.9999998999999999,23,0,0.095113764,2680.0,3,0,0,0,0.0
2870,0,0.01175953,73,0,15.0,,4,0,0,0,0.0
2871,1,0.9348109520000001,35,0,0.388736553,4740.0,9,0,2,1,2.0
2872,1,0.135572885,43,0,0.339039748,5081.0,7,0,2,1,0.0
2873,0,0.34799078200000005,50,0,0.374576124,11500.0,9,0,2,0,1.0
2874,1,0.9999998999999999,35,1,0.107934055,3881.0,1,1,0,0,1.0
2875,0,0.043847402,78,1,0.053151261,4759.0,7,0,0,0,0.0
2876,0,0.0028829140000000003,62,0,0.28057222,6500.0,22,0,2,0,0.0
2877,0,0.008791845999999999,53,0,0.461938842,3073.0,6,1,1,0,4.0
2878,1,1.286068717,45,2,0.297283786,6000.0,12,0,0,0,1.0
2879,0,0.067040563,62,0,0.011087008999999998,4148.0,2,0,0,0,0.0
2880,0,0.598160736,27,0,0.305446378,1780.0,7,0,0,0,1.0
2881,0,0.0,66,0,0.232403165,2400.0,6,0,0,0,2.0
2882,0,0.812103295,47,1,0.37760960299999996,11495.0,9,0,1,0,2.0
2883,1,0.378282844,68,2,0.592924891,7801.0,18,0,4,0,0.0
2884,0,0.00227581,56,0,1318.0,,8,0,1,0,2.0
2885,1,0.9999998999999999,33,0,0.340274885,2400.0,2,1,0,0,1.0
2886,1,0.36388850899999997,45,0,0.823723526,16666.0,13,0,4,1,0.0
2887,1,0.9999998999999999,35,0,0.075274961,7000.0,1,2,0,1,3.0
2888,0,0.0,46,0,0.402305611,8500.0,6,0,2,0,1.0
2889,0,0.26812050600000004,62,0,0.313717598,12421.0,14,0,2,0,1.0
2890,1,0.18832320800000002,67,1,0.11529158800000001,3720.0,10,0,0,0,0.0
2891,1,0.9999998999999999,54,0,0.12224494400000001,4400.0,2,2,0,0,0.0
2892,1,0.0,54,0,0.36044384799999996,8200.0,14,0,2,0,0.0
2893,0,1.021861337,42,2,0.31651954600000004,5550.0,6,0,1,0,1.0
2894,0,0.091177301,45,1,0.40073325200000004,9000.0,20,0,2,0,3.0
2895,0,0.0,28,0,0.073308846,6533.0,8,0,1,0,0.0
2896,1,0.9999998999999999,28,0,0.6031322889999999,3000.0,6,1,0,0,2.0
2897,0,0.0,39,1,462.0,,7,2,0,1,0.0
2898,1,0.170460561,33,0,0.40989213399999996,3800.0,9,0,1,0,0.0
2899,0,0.356113953,36,0,0.35992801399999996,5000.0,10,0,1,0,0.0
2900,1,0.7051798359999999,24,1,0.063306955,2400.0,5,0,0,0,0.0
2901,0,0.05473428,66,0,0.272076372,9636.0,21,0,2,0,1.0
2902,0,0.005485871999999999,57,0,0.14214301199999999,4600.0,10,0,1,0,1.0
2903,0,0.162779901,46,0,0.535051716,6090.0,9,0,1,0,0.0
2904,1,0.778606562,55,0,1708.0,0.0,6,2,1,0,0.0
2905,1,0.8818082309999999,80,1,2618.0,,10,0,1,1,0.0
2906,1,0.9999998999999999,34,0,0.0,,0,1,0,0,1.0
2907,0,0.1983706,40,0,0.7285747290000001,4328.0,13,0,1,0,1.0
2908,0,0.15359232,62,0,2350.0,,3,0,1,0,0.0
2909,0,0.20954679199999998,39,0,0.100164204,2435.0,12,0,0,0,0.0
2910,0,0.17709734100000002,51,0,0.5745328120000001,2300.0,9,0,1,0,0.0
2911,0,0.009962609,48,0,0.29819921899999996,7940.0,17,0,2,0,1.0
2912,0,0.9999998999999999,44,0,3278.0,,10,0,1,0,3.0
2913,1,0.327787022,38,0,0.531893621,5000.0,6,0,1,1,4.0
2914,0,0.19636869,34,0,0.15505997900000001,12420.0,9,0,1,0,0.0
2915,1,0.8332435970000001,37,0,1655.0,,5,0,1,0,1.0
2916,0,0.251783214,40,0,0.277290349,4900.0,7,0,2,0,2.0
2917,0,0.30119318,72,0,0.38759367200000006,2401.0,9,0,0,0,0.0
2918,0,0.882434692,58,1,6250.0,,11,0,2,0,0.0
2919,0,0.293505433,26,0,610.0,,9,0,0,0,0.0
2920,1,0.0,59,1,4019.0,,10,0,3,0,2.0
2921,1,0.066796498,77,0,0.34833033399999996,5000.0,12,0,1,0,0.0
2922,1,1.012468828,48,0,0.051589682000000005,5000.0,3,1,0,0,0.0
2923,0,0.053682386,75,0,2577.0,,43,0,1,0,0.0
2924,0,0.916925633,34,0,0.355819224,7500.0,6,0,1,0,4.0
2925,0,0.241463475,51,1,0.239134672,5130.0,8,0,1,0,1.0
2926,0,0.050115639000000003,45,0,0.29261745,8939.0,7,0,1,0,3.0
2927,0,0.584201442,53,0,0.270218839,2101.0,5,0,0,0,0.0
2928,1,0.957569542,54,0,0.371125775,5000.0,11,2,1,1,2.0
2929,1,0.7531442859999999,35,0,0.464697739,6500.0,4,1,1,0,2.0
2930,0,0.7599283090000001,37,0,0.22087585,4703.0,6,0,0,0,2.0
2931,1,0.675344253,46,6,1.0789690159999998,3646.0,14,1,1,1,3.0
2932,0,0.03177925,44,0,497.0,,6,0,0,0,0.0
2933,0,0.161526484,38,0,0.440132755,7833.0,10,0,2,0,2.0
2934,1,0.857197158,35,0,0.40787418,9600.0,13,0,2,0,0.0
2935,1,0.9444906279999999,59,3,0.859724888,6251.0,23,0,1,5,0.0
2936,1,0.550744926,42,0,0.11172513199999999,4161.0,7,0,0,0,2.0
2937,1,0.006825281999999999,41,0,1.45989179,4250.0,16,0,3,0,3.0
2938,1,0.639006626,70,0,0.266197705,2700.0,10,1,1,0,0.0
2939,1,0.9999998999999999,34,0,0.015546918,1800.0,0,0,0,0,0.0
2940,1,0.661088306,41,0,0.221029248,2700.0,3,0,0,0,0.0
2941,0,0.0,22,0,0.0,1500.0,2,0,0,0,0.0
2942,0,0.194931469,51,0,0.359462486,6250.0,7,0,1,0,0.0
2943,0,0.179136565,45,2,0.032585083,9666.0,4,0,0,1,1.0
2944,1,0.848641278,37,0,0.564402225,16000.0,16,0,7,0,2.0
2945,0,0.916053575,33,3,2113.0,,5,0,1,0,2.0
2946,1,0.02369459,78,0,0.07295271,3467.0,14,0,0,0,0.0
2947,1,0.9999998999999999,49,0,0.204984232,13000.0,2,3,1,2,1.0
2948,1,0.048878042000000003,35,2,0.09758048400000001,5000.0,6,0,0,0,0.0
2949,0,0.18685178300000002,62,0,0.28668102100000004,9752.0,8,0,1,0,0.0
2950,0,0.8905785909999999,41,3,0.387021475,6425.0,10,0,1,0,2.0
2951,0,0.04466396,39,0,0.379898694,3750.0,7,0,1,0,1.0
2952,0,0.174367735,48,0,5.631336406,650.0,9,0,2,0,2.0
2953,0,0.78150966,53,3,0.5422949420000001,9350.0,11,0,3,0,1.0
2954,0,0.0,54,0,0.368652539,2500.0,5,0,1,0,1.0
2955,0,0.21198522,71,0,0.36096845200000005,8177.0,11,0,2,0,0.0
2956,1,0.556851426,53,1,0.615190385,9900.0,14,0,3,0,0.0
2957,0,0.029675505,71,0,1426.0,,4,0,1,0,0.0
2958,1,0.994575045,46,4,0.532481954,1800.0,5,1,0,0,0.0
2959,1,0.918216357,32,0,330.0,,2,1,0,1,0.0
2960,0,0.03788895,52,0,1709.0,,18,0,1,0,0.0
2961,0,0.06374271299999999,37,0,0.51354131,2916.0,4,0,1,0,1.0
2962,1,0.35632278799999995,60,3,1422.0,,10,0,2,0,0.0
2963,0,0.003148802,43,0,1243.0,,9,0,2,0,0.0
2964,0,0.073102186,40,0,0.133946421,2500.0,6,0,0,0,0.0
2965,0,0.284392967,69,0,4230.0,,6,0,3,0,0.0
2966,1,0.9999998999999999,58,1,0.19514967800000002,7916.0,3,1,1,0,1.0
2967,1,0.057911027000000004,33,0,93.0,,4,0,0,0,0.0
2968,1,0.302100888,46,0,0.042679633,1850.0,6,0,0,0,0.0
2969,0,0.926481085,54,0,0.17595307899999998,3750.0,8,0,0,0,0.0
2970,0,0.262403669,46,0,0.649484536,3200.0,13,0,1,0,2.0
2971,1,0.125958014,30,0,0.159157558,3750.0,5,0,0,0,0.0
2972,1,0.0731158,57,0,0.254553246,14000.0,12,0,3,0,0.0
2973,1,0.0,22,0,0.139825218,800.0,2,0,0,0,0.0
2974,1,0.93367185,44,3,0.26510213,2300.0,6,1,0,0,2.0
2975,1,0.9999998999999999,59,98,249.0,,0,98,0,98,
2976,0,0.9999998999999999,41,0,0.030890987999999998,3916.0,0,1,0,0,3.0
2977,0,0.064897831,61,0,0.34856121,6150.0,23,0,1,0,0.0
2978,0,0.0,60,0,332.0,,3,0,0,0,3.0
2979,0,0.8413159170000001,35,0,0.21832317699999998,4758.0,6,0,0,0,0.0
2980,1,0.0,54,0,0.271143797,5166.0,5,0,2,0,0.0
2981,1,0.030361446,45,0,0.24593033399999997,5712.0,8,0,1,0,0.0
2982,0,0.018514157,29,0,1469.0,,7,0,2,0,0.0
2983,0,0.10653970300000001,66,1,0.40139351700000003,3300.0,16,0,2,0,0.0
2984,1,0.984000696,43,2,0.782817997,5400.0,8,1,2,0,2.0
2985,0,0.049186325,45,0,0.18307086600000003,5079.0,6,0,0,0,4.0
2986,1,0.047551964,54,0,1.138817481,3500.0,21,0,3,0,1.0
2987,0,0.9999998999999999,47,0,126.0,,0,0,0,0,2.0
2988,1,1.416131335,29,4,0.36375488899999997,2300.0,7,0,0,3,0.0
2989,0,0.15197828900000002,36,1,0.048658557000000005,6000.0,2,0,0,0,0.0
2990,1,0.021781026000000002,41,0,0.021905077999999998,3012.0,3,0,0,0,2.0
2991,0,0.125994005,60,0,3068.0,,16,0,1,0,0.0
2992,1,0.974289387,56,0,3.563696919,1200.0,12,0,2,0,0.0
2993,0,0.191476065,33,0,0.141362867,6500.0,11,0,0,0,0.0
2994,1,0.862850972,23,2,457.0,,4,0,0,0,0.0
2995,1,0.8086847070000001,49,3,1.333493282,2083.0,12,0,1,1,0.0
2996,1,1.0618858820000001,45,1,0.069030555,2650.0,2,1,0,0,3.0
2997,0,0.10115582099999999,72,0,1720.0,,12,0,2,0,0.0
2998,1,0.9999998999999999,45,0,156.0,,1,0,0,0,2.0
2999,1,0.9846412290000001,60,1,0.339076792,4700.0,8,3,1,4,0.0
3000,0,0.501029369,39,0,0.48782235,5583.0,10,0,2,0,1.0
3001,1,1.005831713,45,1,0.07089620099999999,5500.0,5,0,0,1,1.0
3002,0,1.052552636,40,0,1.033542405,3666.0,4,0,1,0,2.0
3003,0,0.529633399,65,1,1.400897532,1336.0,9,0,1,0,1.0
3004,0,0.015314531000000001,71,0,0.060470431,10500.0,15,0,1,0,0.0
3005,0,0.041493643,80,0,0.436412717,3333.0,11,0,1,0,0.0
3006,1,0.9999998999999999,43,1,0.091152815,1864.0,1,0,0,0,0.0
3007,0,0.08030359200000001,45,1,0.009252566,20750.0,6,0,0,0,0.0
3008,0,0.656167509,63,0,0.499920773,6310.0,15,0,3,0,1.0
3009,1,0.8227367520000001,61,1,1.965395894,1704.0,9,0,1,0,1.0
3010,0,0.860906955,55,0,1201.0,,9,0,1,0,0.0
3011,1,0.8449425890000001,71,2,0.9505082490000001,6000.0,16,2,1,0,0.0
3012,1,1.105973507,53,1,2709.0,,5,0,1,0,0.0
3013,0,0.004733228,64,0,0.229044637,4950.0,11,0,1,0,0.0
3014,0,0.890021996,58,0,1281.0,,3,0,1,0,0.0
3015,0,0.12228071,43,0,0.20410611899999997,7500.0,10,0,0,0,2.0
3016,1,0.9999998999999999,29,0,0.063066143,5850.0,1,1,0,0,0.0
3017,1,1.0040297790000001,47,2,0.296783869,6000.0,3,1,0,0,2.0
3018,0,0.9999998999999999,26,0,0.345163709,4000.0,13,0,0,0,0.0
3019,1,0.9999998999999999,49,2,0.636675236,3500.0,2,1,2,1,0.0
3020,1,0.752144448,28,0,0.33325672300000003,4350.0,9,0,0,0,0.0
3021,1,0.9999998999999999,25,0,0.020815987,1200.0,1,1,0,0,0.0
3022,0,0.41757927799999994,32,0,0.331043098,3201.0,4,0,1,0,0.0
3023,0,0.18033528699999998,70,0,0.37621283299999997,3194.0,8,0,0,0,0.0
3024,0,0.008830713,85,0,0.0017140410000000001,7000.0,7,0,0,0,0.0
3025,1,0.23977376,33,0,0.153938425,2500.0,4,0,0,0,0.0
3026,0,0.041331752,56,0,0.389602688,10117.0,13,0,1,0,2.0
3027,1,0.560625067,56,5,0.761178327,1900.0,6,0,0,2,2.0
3028,0,0.394480276,60,0,0.570791909,5833.0,7,0,1,0,0.0
3029,1,0.9999998999999999,29,1,849.0,,1,0,1,0,0.0
3030,1,0.14484860900000002,40,0,2.688124306,900.0,22,0,2,0,3.0
3031,1,1.059788042,41,2,0.271556658,10483.0,7,2,1,0,3.0
3032,0,0.20572794600000002,59,0,3360.0,,11,0,2,0,0.0
3033,0,0.8487170940000001,73,2,1.3513642890000002,6266.0,4,1,0,0,0.0
3034,1,0.888835991,45,1,0.250721015,5200.0,8,0,1,0,1.0
3035,0,0.487085486,37,0,0.36846315399999996,10000.0,6,0,2,0,2.0
3036,0,0.55692997,46,3,0.621189405,2000.0,9,0,1,3,0.0
3037,0,0.104163195,48,0,0.140852871,16250.0,3,0,1,0,0.0
3038,1,0.9999998999999999,80,0,184.0,,3,0,0,0,0.0
3039,0,0.012099395,51,0,0.452494874,13166.0,8,0,4,0,4.0
3040,0,0.049231885999999996,65,0,0.870762053,6429.0,4,0,2,0,0.0
3041,1,0.7673369959999999,51,5,0.555177217,6460.0,16,0,2,0,0.0
3042,1,0.7206075590000001,46,0,1.267664739,8816.0,21,0,9,0,2.0
3043,1,0.400666389,30,1,0.197243988,3700.0,9,0,0,0,0.0
3044,1,0.217901289,62,0,0.129671432,3986.0,9,0,0,0,0.0
3045,0,0.266545742,43,0,0.074096206,6693.0,4,0,0,0,3.0
3046,1,1.080209043,25,0,0.212950891,2300.0,4,1,0,1,0.0
3047,0,0.9999998999999999,71,0,1.063660477,1507.0,4,0,0,0,0.0
3048,1,1.0791841629999999,62,1,0.506017404,5400.0,9,0,2,1,0.0
3049,1,0.0,29,1,0.040060469,3968.0,1,2,0,0,1.0
3050,1,0.205870589,59,0,0.37980836,7200.0,14,0,1,0,0.0
3051,1,1.039946738,26,0,0.7841079459999999,2000.0,11,0,0,0,0.0
3052,0,0.139093309,36,1,1.093322921,2560.0,11,0,1,0,0.0
3053,0,0.617096519,60,0,0.10812997199999999,7416.0,6,0,0,0,0.0
3054,1,0.9444478740000001,72,1,2970.0,,8,0,2,0,1.0
3055,0,0.89415248,50,0,0.10887495900000001,3030.0,3,0,0,0,2.0
3056,1,0.9999998999999999,41,0,0.433413317,3333.0,2,3,0,1,0.0
3057,0,0.149407228,74,1,0.593806374,3325.0,9,0,2,0,2.0
3058,1,0.723410145,49,0,1.424131627,1640.0,13,0,3,1,2.0
3059,1,0.71138756,28,0,0.10307564400000001,2405.0,5,0,0,0,1.0
3060,1,0.9999998999999999,34,0,0.0,4506.0,0,1,0,0,0.0
3061,0,0.019582031,66,1,0.07645259900000001,4250.0,19,0,0,0,1.0
3062,1,0.914228576,42,1,0.27122678899999997,6300.0,9,0,2,0,0.0
3063,0,0.132542699,51,0,0.43573307,6083.0,31,0,2,0,0.0
3064,1,0.8679494440000001,62,1,0.456806283,4583.0,15,0,1,0,3.0
3065,0,0.9999998999999999,65,0,293.0,0.0,1,0,0,0,0.0
3066,0,0.147276648,34,0,2141.0,,7,0,2,0,0.0
3067,0,0.487717925,49,2,1.889194297,11641.0,9,0,2,0,2.0
3068,1,1.2024578209999999,65,4,0.258339511,2697.0,15,0,0,0,0.0
3069,0,0.010879681,72,1,0.42579221799999994,9971.0,14,0,2,2,0.0
3070,1,0.9487451159999999,41,1,0.9273347959999999,4100.0,13,1,1,2,2.0
3071,0,0.0,65,0,0.128658089,15000.0,6,0,1,0,0.0
3072,1,0.860953777,67,2,0.435065826,14583.0,15,0,2,0,1.0
3073,1,0.778606562,55,0,1708.0,0.0,6,2,1,0,0.0
3074,0,0.436252125,48,1,0.7581528209999999,4200.0,14,0,1,0,1.0
3075,0,0.025586082000000003,63,0,2675.0,,6,0,1,0,3.0
3076,1,0.931030296,37,2,0.199019207,7340.0,8,2,0,6,3.0
3077,1,0.072377338,39,0,0.435521493,3000.0,10,1,1,0,3.0
